,feature_key,layer,prompt,supernode_name,pred_label,subtype,peak_token,activation_max,target_tokens,index,source,activation_sum,activation_mean,sparsity_ratio,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,tokens_source,confidence,review,why_review,top_activations_probe_original
101,16_98048,16,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,26.33613586425781,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",98048,16-clt-hp,26.33613586425781,2.926237318250868,0.8888888888888888,8,0.0033057034015655,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 26.336135864257812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
102,16_98048,16,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",98048,16-clt-hp,0,0,0,1,0.0033057034015655,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 26.336135864257812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
103,16_98048,16,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",, is,6.895334243774414,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",98048,16-clt-hp,12.294490814208984,0.6830272674560547,0.9009435593245188,15,0.0033057034015655,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 26.336135864257812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
104,16_98048,16,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",98048,16-clt-hp,0,0,0,1,0.0033057034015655,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 26.336135864257812}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
105,0_55815,0,"entity: A city in California, USA is Oakland",capital,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",55815,0-clt-hp,0,0,0,1,0.0032671689987182,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 57.75386428833008}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
106,0_55815,0,entity: The capital city of California is Sacramento,capital,Semantic,Dictionary, capital,53.67196273803711,"[{""token"": "" capital"", ""index"": 4, ""distance"": 0, ""direction"": ""self""}]",55815,0-clt-hp,53.67196273803711,5.963551415337457,0.888888888888889,4,0.0032671689987182,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 57.75386428833008}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
107,0_55815,0,entity: A state in the United States is California,capital,Semantic,Dictionary,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",55815,0-clt-hp,0,0,0,1,0.0032671689987182,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 57.75386428833008}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
108,0_55815,0,attribute: The primary city serving as the seat of government for a state is the capital city,capital,Semantic,Dictionary, capital,57.75386428833008,"[{""token"": "" capital"", ""index"": 17, ""distance"": 0, ""direction"": ""self""}]",55815,0-clt-hp,57.75386428833008,3.2085480160183377,0.9444444444444444,17,0.0032671689987182,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 57.75386428833008}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
109,0_55815,0,relationship: the state in which a city is located is the state containing,capital,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",55815,0-clt-hp,0,0,0,1,0.0032671689987182,2,semantic,n/a,1,false,,"[{""tk"": ""capital"", ""act"": 57.75386428833008}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
110,7_63374,7,"entity: A city in California, USA is Oakland",Oakland,Semantic,Concept, Oakland,12.80027961730957,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",63374,7-clt-hp,12.80027961730957,1.2800279617309571,0.9,10,0.0032614767551422,7,semantic,n/a,0.7,false,,"[{""tk"": ""Oakland"", ""act"": 12.80027961730957}, {""tk"": ""California"", ""act"": 2.573610782623291}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
111,7_63374,7,entity: The capital city of California is Sacramento,Oakland,Semantic,Concept, Sacramento,7.914701461791992,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 0, ""direction"": ""self""}]",63374,7-clt-hp,10.488312244415283,1.1653680271572535,0.8527590670623477,9,0.0032614767551422,7,semantic,n/a,0.7,false,,"[{""tk"": ""Oakland"", ""act"": 12.80027961730957}, {""tk"": ""California"", ""act"": 2.573610782623291}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
112,7_63374,7,entity: A state in the United States is California,Oakland,Semantic,Concept,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",63374,7-clt-hp,0,0,0,1,0.0032614767551422,7,semantic,n/a,0.7,false,,"[{""tk"": ""Oakland"", ""act"": 12.80027961730957}, {""tk"": ""California"", ""act"": 2.573610782623291}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
113,7_63374,7,attribute: The primary city serving as the seat of government for a state is the capital city,Oakland,Semantic,Concept,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",63374,7-clt-hp,0,0,0,1,0.0032614767551422,7,semantic,n/a,0.7,false,,"[{""tk"": ""Oakland"", ""act"": 12.80027961730957}, {""tk"": ""California"", ""act"": 2.573610782623291}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
114,7_63374,7,relationship: the state in which a city is located is the state containing,Oakland,Semantic,Concept,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",63374,7-clt-hp,0,0,0,1,0.0032614767551422,7,semantic,n/a,0.7,false,,"[{""tk"": ""Oakland"", ""act"": 12.80027961730957}, {""tk"": ""California"", ""act"": 2.573610782623291}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
115,7_89264,7,"entity: A city in California, USA is Oakland",Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",89264,7-clt-hp,0,0,0,1,0.002938836812973,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 6.9702558517456055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
116,7_89264,7,entity: The capital city of California is Sacramento,Say (Sacramento),"Say ""X""",, is,6.9702558517456055,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",89264,7-clt-hp,6.9702558517456055,0.7744728724161783,0.8888888888888888,8,0.002938836812973,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 6.9702558517456055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
117,7_89264,7,entity: A state in the United States is California,Say (Sacramento),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",89264,7-clt-hp,0,0,0,1,0.002938836812973,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 6.9702558517456055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
118,7_89264,7,attribute: The primary city serving as the seat of government for a state is the capital city,Say (Sacramento),"Say ""X""",,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",89264,7-clt-hp,0,0,0,1,0.002938836812973,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 6.9702558517456055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
119,7_89264,7,relationship: the state in which a city is located is the state containing,Say (Sacramento),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",89264,7-clt-hp,0,0,0,1,0.002938836812973,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 6.9702558517456055}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
120,7_3144,7,"entity: A city in California, USA is Oakland",seat,Semantic,Concept,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",3144,7-clt-hp,0,0,0,1,0.0027736723423004,8,semantic,n/a,0.7044863651977286,false,,"[{""tk"": ""seat"", ""act"": 19.090129852294922}, {""tk"": ""of"", ""act"": 17.183998107910156}, {""tk"": ""is"", ""act"": 13.448736190795898}, {""tk"": ""capital"", ""act"": 4.377168655395508}, {""tk"": ""state"", ""act"": 0.8607945442199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
121,7_3144,7,entity: The capital city of California is Sacramento,seat,Semantic,Concept, is,13.448736190795898,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",3144,7-clt-hp,17.205994606018066,1.911777178446452,0.8578470756415877,8,0.0027736723423004,8,functional,json,0.7044863651977286,false,,"[{""tk"": ""seat"", ""act"": 19.090129852294922}, {""tk"": ""of"", ""act"": 17.183998107910156}, {""tk"": ""is"", ""act"": 13.448736190795898}, {""tk"": ""capital"", ""act"": 4.377168655395508}, {""tk"": ""state"", ""act"": 0.8607945442199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
122,7_3144,7,entity: A state in the United States is California,seat,Semantic,Concept,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",3144,7-clt-hp,0,0,0,1,0.0027736723423004,8,semantic,n/a,0.7044863651977286,false,,"[{""tk"": ""seat"", ""act"": 19.090129852294922}, {""tk"": ""of"", ""act"": 17.183998107910156}, {""tk"": ""is"", ""act"": 13.448736190795898}, {""tk"": ""capital"", ""act"": 4.377168655395508}, {""tk"": ""state"", ""act"": 0.8607945442199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
123,7_3144,7,attribute: The primary city serving as the seat of government for a state is the capital city,seat,Semantic,Concept, seat,19.09012985229492,"[{""token"": "" seat"", ""index"": 9, ""distance"": 0, ""direction"": ""self""}]",3144,7-clt-hp,91.89447498321532,5.10524861017863,0.73257129995033,9,0.0027736723423004,8,semantic,n/a,0.7044863651977286,false,,"[{""tk"": ""seat"", ""act"": 19.090129852294922}, {""tk"": ""of"", ""act"": 17.183998107910156}, {""tk"": ""is"", ""act"": 13.448736190795898}, {""tk"": ""capital"", ""act"": 4.377168655395508}, {""tk"": ""state"", ""act"": 0.8607945442199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
124,7_3144,7,relationship: the state in which a city is located is the state containing,seat,Semantic,Concept,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",3144,7-clt-hp,0,0,0,1,0.0027736723423004,8,semantic,n/a,0.7044863651977286,false,,"[{""tk"": ""seat"", ""act"": 19.090129852294922}, {""tk"": ""of"", ""act"": 17.183998107910156}, {""tk"": ""is"", ""act"": 13.448736190795898}, {""tk"": ""capital"", ""act"": 4.377168655395508}, {""tk"": ""state"", ""act"": 0.8607945442199707}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
125,20_74108,20,"entity: A city in California, USA is Oakland",Say (capital),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",74108,20-clt-hp,0,0,0,1,0.0027148425579071,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 30.08745574951172}, {""tk"": ""city"", ""act"": 4.793883800506592}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
126,20_74108,20,entity: The capital city of California is Sacramento,Say (capital),"Say ""X""",, is,25.1437931060791,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",74108,20-clt-hp,29.937676906585693,3.326408545176188,0.8677045849390181,8,0.0027148425579071,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 30.08745574951172}, {""tk"": ""city"", ""act"": 4.793883800506592}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
127,20_74108,20,entity: A state in the United States is California,Say (capital),"Say ""X""",,entity,0,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",74108,20-clt-hp,0,0,0,1,0.0027148425579071,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 30.08745574951172}, {""tk"": ""city"", ""act"": 4.793883800506592}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
128,20_74108,20,attribute: The primary city serving as the seat of government for a state is the capital city,Say (capital),"Say ""X""",, the,63.30609893798828,"[{""token"": "" capital"", ""index"": 17, ""distance"": 1, ""direction"": ""forward""}]",74108,20-clt-hp,130.92694854736328,7.273719363742405,0.8851023916215813,16,0.0027148425579071,8,functional,json,1,false,,"[{""tk"": ""is"", ""act"": 30.08745574951172}, {""tk"": ""city"", ""act"": 4.793883800506592}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
129,20_74108,20,relationship: the state in which a city is located is the state containing,Say (capital),"Say ""X""",,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",74108,20-clt-hp,0,0,0,1,0.0027148425579071,8,semantic,n/a,1,false,,"[{""tk"": ""is"", ""act"": 30.08745574951172}, {""tk"": ""city"", ""act"": 4.793883800506592}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
130,0_32742,0,"entity: A city in California, USA is Oakland",California,Semantic,Dictionary, California,51.42671585083008,"[{""token"": "" California"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",32742,0-clt-hp,73.9639778137207,7.3963977813720705,0.8561759649823587,6,0.002567708492279,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 51.49074172973633}, {""tk"": ""Oakland"", ""act"": 22.537261962890625}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
131,0_32742,0,entity: The capital city of California is Sacramento,California,Semantic,Dictionary, California,51.49074172973633,"[{""token"": "" California"", ""index"": 7, ""distance"": 0, ""direction"": ""self""}]",32742,0-clt-hp,85.06473159790039,9.451636844211157,0.816440072007105,7,0.002567708492279,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 51.49074172973633}, {""tk"": ""Oakland"", ""act"": 22.537261962890625}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
132,0_32742,0,entity: A state in the United States is California,California,Semantic,Dictionary, California,48.94750595092773,"[{""token"": "" California"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",32742,0-clt-hp,48.94750595092773,4.894750595092773,0.9,10,0.002567708492279,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 51.49074172973633}, {""tk"": ""Oakland"", ""act"": 22.537261962890625}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
133,0_32742,0,attribute: The primary city serving as the seat of government for a state is the capital city,California,Semantic,Dictionary,attribute,0,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",32742,0-clt-hp,0,0,0,1,0.002567708492279,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 51.49074172973633}, {""tk"": ""Oakland"", ""act"": 22.537261962890625}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
134,0_32742,0,relationship: the state in which a city is located is the state containing,California,Semantic,Dictionary,relationship,0,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",32742,0-clt-hp,0,0,0,1,0.002567708492279,7,semantic,n/a,1,false,,"[{""tk"": ""California"", ""act"": 51.49074172973633}, {""tk"": ""Oakland"", ""act"": 22.537261962890625}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
135,18_74583,18,"entity: A city in California, USA is Oakland",Say (state),"Say ""X""",, in,2.078437805175781,"[{""token"": "" California"", ""index"": 6, ""distance"": 1, ""direction"": ""forward""}]",74583,18-clt-hp,2.078437805175781,0.2078437805175781,0.9,5,0.0025014877319335,8,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 4.763061046600342}, {""tk"": ""is"", ""act"": 1.232886791229248}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
136,18_74583,18,entity: The capital city of California is Sacramento,Say (state),"Say ""X""",, of,2.0187973976135254,"[{""token"": "" California"", ""index"": 7, ""distance"": 1, ""direction"": ""forward""}]",74583,18-clt-hp,2.0187973976135254,0.2243108219570583,0.8888888888888888,6,0.0025014877319335,8,functional,json,1,false,,"[{""tk"": ""of"", ""act"": 4.763061046600342}, {""tk"": ""is"", ""act"": 1.232886791229248}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
