feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,target_tokens,tokens_source,pred_label,subtype,confidence,review,why_review,supernode_name,top_activations_probe_original
0_20297,0,20297,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,0.0,0.0,0.0,0.0,entity,1,0.0011531114578247,6,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_20297,0,20297,0-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0011531114578247,6,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_20297,0,20297,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0011531114578247,6,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_20297,0,20297,0-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0011531114578247,6,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_20297,0,20297,0-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0011531114578247,6,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_3645,21,3645,21-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,26.34216690063477,47.08497858047485,3.9237482150395713,0.8510468698402704, is,9,0.0011269450187683,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Concept,0.5,False,,Muscle,"[{""tk"": ""is"", ""act"": 26.342166900634766}, {""tk"": ""Muscle"", ""act"": 6.141394138336182}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_3645,21,3645,21-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0011269450187683,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.5,False,,Muscle,"[{""tk"": ""is"", ""act"": 26.342166900634766}, {""tk"": ""Muscle"", ""act"": 6.141394138336182}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_3645,21,3645,21-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,6.141394138336182,6.141394138336182,0.4724149337181678,0.923076923076923, Muscle,12,0.0011269450187683,11,semantic,"[{""token"": "" Muscle"", ""index"": 12, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.5,False,,Muscle,"[{""tk"": ""is"", ""act"": 26.342166900634766}, {""tk"": ""Muscle"", ""act"": 6.141394138336182}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_3645,21,3645,21-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0011269450187683,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.5,False,,Muscle,"[{""tk"": ""is"", ""act"": 26.342166900634766}, {""tk"": ""Muscle"", ""act"": 6.141394138336182}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_3645,21,3645,21-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0011269450187683,11,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Concept,0.5,False,,Muscle,"[{""tk"": ""is"", ""act"": 26.342166900634766}, {""tk"": ""Muscle"", ""act"": 6.141394138336182}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
7_48508,7,48508,7-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,0.0,0.0,0.0,0.0,entity,1,0.0010801553726196,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
7_48508,7,48508,7-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0010801553726196,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
7_48508,7,48508,7-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0010801553726196,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
7_48508,7,48508,7-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0010801553726196,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
7_48508,7,48508,7-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0010801553726196,11,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_74640,21,74640,21-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,11.314083099365234,11.314083099365234,0.9428402582804362,0.9166666666666669, is,9,0.0010788440704345,11,functional,"[{""token"": ""phrag"", ""index"": 11, ""distance"": 2, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 11.314083099365234}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_74640,21,74640,21-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0010788440704345,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 11.314083099365234}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_74640,21,74640,21-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0010788440704345,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 11.314083099365234}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_74640,21,74640,21-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0010788440704345,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 11.314083099365234}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
21_74640,21,74640,21-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0010788440704345,11,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (phrag),"[{""tk"": ""is"", ""act"": 11.314083099365234}, {""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_93532,0,93532,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,0.0,0.0,0.0,0.0,entity,1,0.0010735988616943,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_93532,0,93532,0-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0010735988616943,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_93532,0,93532,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0010735988616943,11,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_93532,0,93532,0-clt-hp,entity: The system responsible for gas exchange in the body. is Respiratory system,0.0,0.0,0.0,0.0,entity,1,0.0010735988616943,11,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_93532,0,93532,0-clt-hp,attribute: A type of breathing that involves full expansion of the lungs is Deep breathing,0.0,0.0,0.0,0.0,attribute,1,0.0010735988616943,11,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_75135,0,75135,0-clt-hp,entity: The muscle involved in deep inhalation is Diaphragm,0.0,0.0,0.0,0.0,entity,1,0.0010721683502197,5,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_75135,0,75135,0-clt-hp,process: The act of breathing in air. is Inhalation,0.0,0.0,0.0,0.0,process,1,0.0010721683502197,5,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
0_75135,0,75135,0-clt-hp,process: The action of muscles tightening to facilitate breathing is Muscle contraction,0.0,0.0,0.0,0.0,process,1,0.0010721683502197,5,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Relationship,,1.0,False,,(The) related,"[{""tk"": ""The"", ""act"": 0.0}, {""tk"": ""muscle"", ""act"": 0.0}, {""tk"": ""involved"", ""act"": 0.0}, {""tk"": ""inhalation"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""phrag"", ""act"": 0.0}, {""tk"": ""process"", ""act"": 0.0}, {""tk"": ""breathing"", ""act"": 0.0}, {""tk"": ""muscles"", ""act"": 0.0}, {""tk"": ""tightening"", ""act"": 0.0}, {""tk"": ""facilitate"", ""act"": 0.0}, {""tk"": ""that"", ""act"": 0.0}, {""tk"": ""involves"", ""act"": 0.0}, {""tk"": ""full"", ""act"": 0.0}]"
